id,name
V96596cn00524379,时空终点
V96596cn00524374,时空偷渡少女
V96596cn00500001,垫底联盟
V96596cn00576031,小子布里斯3 原声版
V96596cn00576082,怀胎十月 原声版
V96596cn00575874,科罗拉丢失的猫 原声版
V96596cn00576124,弱者 原声版
V96596cn00576182,甜美摇篮曲 原声版
V96596cn00576132,床垫里的百万欧元 原声版  
V96596cn00576252,再见完美结局 原声版
V96596cn00575963,从心始原 原声版
V96596cn00576097,鲁米的天空 原声版
V96596cn00575933,女人的胜利 原声版
V96596cn00576193,精彩人生 原声版
V96596cn00575901,愿你一切安好 原声版
V96596cn00576669,玛丽与魔女之花 原声版
V96596cn00576670,玛丽与魔女之花 国语版
V96596cn00575307,环太平洋2雷霆再起 原声版
V96596cn00575308,后来的我们
V96596cn00575312,昼颜 原声版
V96596cn00575314,昼颜 国语版
V96596cn00560705,湮灭 原声版
V96596cn00583355,夺命来电 原声版
V96596cn00583354,夺命来电 国语版
V96596cn00561034,起跑线 原声版
V96596cn00560620,起跑线 国语版
V96596cn00555234,冰雪女王3火与冰 原声版
V96596cn00555242,冰雪女王3火与冰 国语版
V96596cn00575305,幕后玩家
V96596cn00575313,无问西东
V96596cn00575309,奇葩朵朵
V96596cn00576667,虎皮萌企鹅 原声版
V96596cn00576668,虎皮萌企鹅 国语版
V96596cn00575310,通勤营救 原声版
V96596cn00576662,烟花 国语版
V96596cn00575311,遇见你真好
V96596cn00516501,唐人街探案2
V96596cn00575306,小萝莉的猴神大叔 原声版
V96596cn00583492,红海行动
V96596cn00583888,魔镜奇缘2
V96596cn00511740,疯狂的公牛
V96596cn00495902,飞鹰艾迪 原声版
V96596cn00524119,三伏天
V96596cn00524367,奔
V96596cn00462541,银翼杀手2049
V96596cn00585325,了不起的高二八班
V96596cn00585326,只能活一个
V96596cn00585786,快乐难寻 原声版
V96596cn00585785,辛巴达:复仇女神的战争 原声版
V96596cn00585787,在哥伦布城中 原声版
V96596cn00586025,偷袜子的外星人 原声版
V96596cn00585788,濒死犹生 原声版
V96596cn00585784,坏小子的街巷 原声版
V96596cn00585783,天空中的遗愿清单 原声版
V96596cn00586028,小球遇到大人生 原声版
V96596cn00583250,厉害了，我的国
V96596cn00588509,潜艇总动员海底两万里
V96596cn00586099,反印度式浪漫 原声版
V96596cn00586050,盖文的救赎 原声版
V96596cn00586547,绑架 原声版
V96596cn00586051,天堂贿赂案 原声版
V96596cn00586045,镭射！皮特的海盗团 原声版
V96596cn00586040,巴尼·汤姆森传奇 原声版
V96596cn00586041,姐妹煞 原声版
V96596cn00588607,你好，叁色
V96596cn00588608,翩翩起舞的姑娘
V96596cn00589062,妖狐传
V96596cn00589061,天佑之爱
V96596cn00588949,亲情接力
V96596cn00590583,泄密者 国语版
V96596cn00590561,吃货宇宙
V96596cn00591604,深海越狱 原声版
V96596cn00591665,深海越狱 国语版
V96596cn00593777,第七个小矮人 国语版 
V96596cn00595005,住在海边的猫头鹰 
V96596cn00595003,猛虫过江
V96596cn00593650,龙虾刑警
V96596cn00595743,摇滚食堂
V96596cn00555092,忌日快乐 国语版
V96596cn00555091,忌日快乐 原声版
V96596cn00554769,熊出没·变形记
V96596cn00553547,睡沙发的人
V96596cn00482960,二代妖精之今生有幸
V96596cn00450372,表情奇幻冒险 原声版
V96596cn00448156,表情奇幻冒险 国语版
V96596cn00448183,英伦对决 国语版
V96596cn00448184,英伦对决 原声版
V96596cn00461972,缝纫机乐队 国语版
V96596cn00552173,外公芳龄38
V96596cn00552148,喜欢你
V96596cn00552105,我心雀跃
V96596cn00451359,赛车总动员3 原声版
V96596cn00553074,移动迷宫2烧痕审判 国语版
V96596cn00553007,移动迷宫2烧痕审判 原声版
V96596cn00553611,惊声尖笑2 原声版
V96596cn00553610,惊声尖笑4 原声版
V96596cn00518693,丢心
V96596cn00518692,二十二
V96596cn00518691,五度空间
V96596cn00518690,你在哪
V96596cn00518688,十八洞村
V96596cn00518686,时尚台前幕后的故事
V96596cn00628971,超完美男人 原声版
V96596cn00628965,永恒公转 原声版
V96596cn00629039,僵尸肖恩 原声版
V96596cn00620973,圣杯神器：骸骨之城 原声版
V96596cn00629003,选角风云 原声版
V96596cn00628968,帝企鹅日记2 原声版
V96596cn00621128,战争之王 原声版
V96596cn00620972,心理游戏 原声版
V96596cn00621133,抢劫坚果店 原声版
V96596cn00628970,天才眼镜狗 原声版
V96596cn00629049,帝国时代 上
V96596cn00628982,张思德
V96596cn00620993,二楼传来的歌声
V96596cn00628993,法国毒网
V96596cn00629027,火山边缘之恋
V96596cn00628972,吉米的舞厅
V96596cn00629028,恐怖份子
V96596cn00628981,哪啊哪啊神去村
V96596cn00629041,你还活着
V96596cn00628961,怒海劫运
V96596cn00620969,奇鞋妙旅
V96596cn00621151,瑞典爱情故事
V96596cn00629034,少年托洛茨基
V96596cn00628977,暑假作业
V96596cn00620968,雾林寒战
V96596cn00620944,小城之春
V96596cn00629037,游客
V96596cn00621146,游览意大利
V96596cn00628995,无言的山丘
V96596cn00626990,飞屋环游记 原声版
V96596cn00628962,最后一击
V96596cn00631011,怪兽电力公司 国语版
V96596cn00628980,稻草人
V96596cn00629040,推手
V96596cn00629043,贝利叶一家
V96596cn00628963,少年H
V96596cn00628975,无姓之人
V96596cn00629025,圈套剧场版4：最后的舞台
V96596cn00629026,再见曼德拉
V96596cn00628986,巧奔妙逃
V96596cn00629048,教师日记
V96596cn00628990,大展猴威 中文版
V96596cn00628983,神犬小巴迪
V96596cn00629030,龙虾
V96596cn00629042,圈套剧场版3：灵异者大混战
V96596cn00623128,Hello树先生
V96596cn00628988,过年回家
V96596cn00628989,桃花期
V96596cn00629035,伊莲娜
V96596cn00629029,明亮的心
V96596cn00628987,勇犬大栗：中央公园的英雄 中文版
V96596cn00623133,丛林大反攻 原声版
V96596cn00624456,零的焦点 原声版
V96596cn00628979,无家可归的中学生
V96596cn00610027,地狱男爵 原声版
V96596cn00629038,错乱的一代
V96596cn00628998,我爱芳邻
V96596cn00628966,100个
V96596cn00629045,赤月
V96596cn00628976,恰同学少年
V96596cn00628973,超脑48小时
V96596cn00629036,伪造者
V96596cn00629031,少年阿超
V96596cn00628997,野兽男孩
V96596cn00628978,茉莉·梦妮与神奇的催眠书
V96596cn00629046,绝不放过你
V96596cn00629032,极速天使
V96596cn00628964,监狱疯云
V96596cn00624332,钢铁骑士 原声版
V96596cn00628985,杨门女将之军令如山
V96596cn00628984,大展猴威2：滑板高手 中文版
V96596cn00623922,玻璃下巴 原声版
V96596cn00624386,绿野仙踪之奥兹国奇幻之旅 原声版
V96596cn00624360,棒球英豪 原声版
V96596cn00624341,春之雪 原声版
V96596cn00624414,我们毕业啦
V96596cn00624347,心语阳光
V96596cn00624399,尘封笔记本 原声版
V96596cn00624410,奇迹的苹果 原声版
V96596cn00624309,大峰祖师
V96596cn00624325,大乐师 为爱配乐
V96596cn00624370,12条圣诞狗狗 原声版
V96596cn00624350,圈套剧场版 2 原声版
V96596cn00624413,北平以北
V96596cn00627102,女子监狱大屠杀 原声版
V96596cn00627616,鬼债 原声版
V96596cn00627372,蛇之拥抱 原声版
V96596cn00627251,我们曾经很酷 原声版
V96596cn00627201,战斧骨 原声版
V96596cn00130312,泰迪熊之玩具大战 国语版
V96596cn00370572,白日杀机 国语版
V96596cn00369104,警匪警 国语版
V96596cn00233581,超能附体 国语版
V96596cn00370553,工厂怪物 国语版
V96596cn00370310,最萌身高差 国语版
V96596cn00370403,天明神探之面具谜踪 国语版
V96596cn00371188,功夫老婆 国语版
V96596cn00371199,黑白有道 国语版
V96596cn00371115,爱一次不够 国语版
V96596cn00371332,脱单攻略 国语版
V96596cn00371334,美女也疯狂 国语版
V96596cn00371266,美人鱼前传 国语版  
V96596cn00371190,淘女郎之青春对决 国语版
V96596cn00371182,疯狂的要账 国语版
V96596cn00371337,三天四夜生死劫 国语版
V96596cn00371248,玩命活着 国语版
V96596cn00371146,变形活宝 国语版
V96596cn00290653,致命速递2016 国语版
V96596cn00371194,销魂杀机 国语版
V96596cn00371212,海贼王剧场版Z 原声版
V96596cn00371270,我的新野蛮女友 国语版
V96596cn00457616,极度恐惧之演员 国语版
V96596cn00513944,世纪审判
V96596cn00513945,爱与和平
V96596cn00429181,新年前夜
V96596cn00513778,燃情岁月
V96596cn00381980,单亲宝贝
V96596cn00381976,飞跃地心
V96596cn00381983,山河故人
V96596cn00381978,死亡信号鬼影重重
V96596cn00272632,玩命自拍
V96596cn00272614,金属人
V96596cn00272568,下一页，爱
V96596cn00272364,陪你勇敢
V96596cn00321203,樱桃小丸子 第二季 25周年纪念SP 
V96596cn00212165,彩虹小马 小马国女孩3:友谊运动会
V96596cn00212164,彩虹小马 小马国女孩2:彩虹摇滚
V96596cn00632347,侏罗纪世界2 国语版
V96596cn00632251,侏罗纪世界2 原声版
V96596cn00629992,的士速递5 国语版 
V96596cn00629991,的士速递5 原声版 
V96596cn00485925,机器人总动员(超清) 国语版
V96596cn00633150,动物世界
V96596cn00632543,梦想边缘 原声版
V96596cn00632709,木乃伊奇遇记 原声版
V96596cn00632710,霹雳舞 原声版
V96596cn00632711,情系格蕾丝 原声版
V96596cn00632712,社交疑云 原声版
V96596cn00632713,夏日阁楼 原声版
V96596cn00633020,一年蜕变 原声版
V96596cn00632715,又是圣诞节 原声版
V96596cn00632717,解药惊险记 原声版
V96596cn00632718,两个世界之间 原声版
V96596cn00632720,失踪女孩 原声版
V96596cn00632719,丛林大反攻3 原声版
V96596cn00632597,国家公敌 原声版
V96596cn00633021,反诈风暴之猫鼠之战
V96596cn00632722,反诈风暴之陌生号码
V96596cn00632724,他们最好的 原声版
V96596cn00632451,友军倒下
V96596cn00631283,我的1919
V96596cn00631282,周恩来万隆之行
V96596cn00631285,天上草原
V96596cn00631012,国王班底 原声版
V96596cn00631043,非常野熊 原声版
V96596cn00631060,再造战士 原声版
V96596cn00631075,机器人侵略地球 原声版
V96596cn00629782,简·曼斯费尔德的汽车 原声版
V96596cn00629785,马尔梅地战役2 原声版
V96596cn00629776,那年此时 原声版
V96596cn00632723,最终调查 原声版
V96596cn00629772,安德烈：黑色的迷宫 原声版
V96596cn00629775,行走距离 原声版
V96596cn00461118,急速狂奔 原声版
V96596cn00312805,鲨鱼啾大战乌贼娘 原声版
V96596cn00371075,超时空救援 原声版
V96596cn00512741,否认 原声版
V96596cn00512519,正义法警 原声版
V96596cn00528511,爱不胜防 原声版
V96596cn00512739,别犹豫 原声版
V96596cn00631954,约瑟传奇梦幻国王 原声版
V96596cn00621365,世界，永别 原声版
V96596cn00513865,独鲁万的困境 原声版
V96596cn00621364,沉睡少女 原声版
V96596cn00632678,最后的夏天
V96596cn00632679,超自然事件簿
V96596cn00632676,非法同居 
V96596cn00632677,转变 下集
V96596cn00632674,异能女友
V96596cn00632683,黑衣女人 
V96596cn00634138,道高一丈 
V96596cn00633485,修女也疯狂?国语版
V96596cn00633483,无极限之危情速递
V96596cn00633484,我爱的是你爱我
V96596cn00603278,黑衣人 原声版
V96596cn00605225,四大名捕2
V96596cn00602387,阿凡达 原声版
V96596cn00602391,阿凡达 国语版
V96596cn00608830,太极1：从零开始
V96596cn00607465,的士速递2 原声版
V96596cn00607528,的士速递3 原声版
V96596cn00607515,的士速递4 原声版
V96596cn00607477,饮食男女 国语版
V96596cn00607792,满城尽带黄金甲
V96596cn00610036,创战纪 原声版
V96596cn00610075,史努比大电影 国语版
V96596cn00610076,史努比大电影 原声版
V96596cn00616830,甩尾王2
V96596cn00616831,天网狼蛛
V96596cn00616829,天下第一镖局
V96596cn00617291,狄仁杰之四大天王
V96596cn00617292,神奇马戏团之动物饼干
V96596cn00617796,机甲神七 
V96596cn00617491,您一定不要错过
V96596cn00608197,不可告人 原声版
V96596cn00608196,狼犬丹尼 原声版
V96596cn00609059,园子温这种生物
V96596cn00609007,房间
V96596cn00608953,鲨海
V96596cn00608832,归来
V96596cn00608828,变脸
V96596cn00608823,孤男寡女
V96596cn00611271,菲利普船长 原声版
V96596cn00611232,鬼马飞人 国语版
V96596cn00611230,贱女孩2 原声版
V96596cn00611234,街舞少年 原声版
V96596cn00611233,精灵鼠小弟 原声版
V96596cn00611295,青春爱欲吻 原声版
V96596cn00608838,霸王别姬
V96596cn00608758,带子洪郎
V96596cn00611146,北极大冒险 原声版
V96596cn00611145,234说爱你
V96596cn00611144,恐怖笔记
V96596cn00611143,呆呆计划
V96596cn00611237,冲天火
V96596cn00611203,反黑行动组 原声版
V96596cn00607450,全民超人汉考克 国语版
V96596cn00615038,剩者为王
V96596cn00607557,地球：神奇的一天
V96596cn00607493,制造伍德斯托克音乐节 原声版
V96596cn00607587,摇啊摇，摇到外婆桥
V96596cn00611137,爱国者 原声版
V96596cn00611142,成长教育 原声版
V96596cn00611138,丑陋的真相 原声版
V96596cn00611222,达·芬奇密码 国语版
V96596cn00611169,大鱼 原声版
V96596cn00611170,第39号案件 原声版
V96596cn00611235,绯闻计划 原声版
V96596cn00611231,好事成双 原声版
V96596cn00611260,绝地战警 原声版
V96596cn00611266,临终千言 原声版
V96596cn00611302,七磅 原声版
V96596cn00611306,奇迹 粤语版
V96596cn00611293,青蛙王子 国语版
V96596cn00611300,劳动节（情动假日） 原声版
V96596cn00611294,求爱敢死队 国语版
V96596cn00611297,少林搭棚大师 国语版
V96596cn00611301,少林三十六房 国语版
V96596cn00611368,社交网络 原声版
V96596cn00611333,神勇双妹唛 国语版
V96596cn00611321,生化危机：恶化 原声版
V96596cn00611323,圣诞颂歌 原声版
V96596cn00611325,双重危机 原声版
V96596cn00611369,天官赐福 国语版
V96596cn00611370,天使与魔鬼 原声版
V96596cn00614577,爱
V96596cn00614379,寻找心中的你 国语版
V96596cn00614375,六福喜事 国语版
V96596cn00614373,喜羊羊与灰太狼之飞马奇遇记
V96596cn00614451,赤道 国语版
V96596cn00614374,爸爸去哪儿大电影
V96596cn00614376,情况不妙
V96596cn00614377,北京遇上西雅图
V96596cn00611697,难以忽视的真相 原声版
V96596cn00611373,我配不上她 原声版
V96596cn00611374,五郎八卦棍 粤语版
V96596cn00611381,西雅图夜未眠 原声版
V96596cn00618162,校园兔女郎 原声版
V96596cn00611421,新独臂刀 国语版
V96596cn00611632,鹰眼 原声版
V96596cn00611628,永不退缩2 原声版
V96596cn00611639,雨果 原声版
V96596cn00611679,月球 原声版
V96596cn00611677,壮志凌云 原声版
V96596cn00611690,追风筝的人 原声版
V96596cn00614749,霹雳娇娃2 原声版
V96596cn00616859,海洋奇缘 原声版
V96596cn00616858,海洋奇缘 国语版
V96596cn00617634,智取威虎山
V96596cn00617579,暮光之城?原声版
V96596cn00617721,暮光之城4：破晓（上）原声版
V96596cn00617261,狮子王?原声版
V96596cn00617227,单身男女2
V96596cn00617246,非诚勿扰2
V96596cn00617242,敢死队2?原声版
V96596cn00617252,敢死队3?原声版
V96596cn00617262,滚蛋吧！肿瘤君
V96596cn00617586,特种部队2：全面反击?原声版
V96596cn00617510,爸爸去哪儿2
V96596cn00617620,马达加斯加的企鹅 国语版
V96596cn00617712,奇谋妙计五福星?国语版
V96596cn00617976,罗拉快跑 原声版
V96596cn00617977,蒂芙尼的早餐 原声版
V96596cn00617941,罗马假日 原声版
V96596cn00617949,西部往事 原声版
V96596cn00617963,革命之路 原声版
V96596cn00619101,推拿
V96596cn00619100,神偷奶爸 原声版
V96596cn00619107,头脑特工队 原声版
V96596cn00619108,辛德勒的名单 原声版
V96596cn00619110,小时代4：灵魂尽头
V96596cn00413377,赛车总动员2
V96596cn00612911,奇迹那天如此重要
V96596cn00612506,万万没想到：千钧一发
V96596cn00612508,婚礼大斗阵
V96596cn00612535,科学怪人
V96596cn00611428,非常同伙
V96596cn00611419,九门提督
V96596cn00623758,暹罗决九神战甲 原声版
V96596cn00618084,哆啦A梦大雄的金银岛 国语版
V96596cn00617732,蒸发的摩根夫妇 原声版
V96596cn00617734,摩天大楼 原声版
V96596cn00617733,倾城佳话 原声版
V96596cn00617722,呆佬拜寿 国语版
V96596cn00617230,关键第四号 原声版
V96596cn00617566,伦文叙老点柳先开 国语版 
V96596cn00617617,摩尔庄园2海妖宝藏
V96596cn00617709,男人不可以穷 原声版
V96596cn00617735,尼斯湖水怪 原声版
V96596cn00617168,灰姑娘 原声版
V96596cn00617167,灵异第六感 国语版
V96596cn00617169,闪电狗 原声版
V96596cn00617171,铁甲钢拳 原声版
V96596cn00617170,无敌破坏王 原声版
V96596cn00617174,异星战场 原声版
V96596cn00617260,从海底出击 原声版
V96596cn00624950,宁都拉
V96596cn00624951,造梦游戏
V96596cn00617177,白雪公主之魔镜魔镜 原声版
V96596cn00617178,百万巨鳄
V96596cn00617251,遍地狼烟
V96596cn00617175,不再让你孤单 国语版
V96596cn00617228,拆弹部队 原声版
V96596cn00617236,车手 国语版
V96596cn00617226,地狱男爵2：黄金军团 原声版
V96596cn00617253,范海辛 原声版
V96596cn00617225,孤胆保镖 国语版
V96596cn00617224,虎兄虎弟 原声版
V96596cn00617244,极盗者 原声版
V96596cn00617561,驱魔者 原声版
V96596cn00617626,卒仔抽车 国语版
V96596cn00615322,九三年之夏 原声版
V96596cn00620951,家有凶徒 原声版
V96596cn00620954,蜡笔小新1998剧场版-电击！猪蹄大作战 原声版
V96596cn00621019,改朝换代 原声版
V96596cn00620979,活死人黎明 原声版
V96596cn00620936,幻影追凶 原声版
V96596cn00621154,迷途知返 原声版
V96596cn00620994,翻译风波 原声版
V96596cn00620939,十日拍拖手册 原声版
V96596cn00620950,纽约行动 原声版
V96596cn00620946,分手男女 原声版
V96596cn00621140,双胞胎历险记 原声版
V96596cn00620988,火鸡总动员 国语版
V96596cn00620962,记忆碎片 原声版
V96596cn00620971,爱情和香烟 原声版
V96596cn00620960,星际旅行10：复仇女神 原声版
V96596cn00620942,奔腾年代 原声版
V96596cn00620940,心灵点滴 原声版
V96596cn00620934,狂暴飞车 原声版
V96596cn00620964,大公司小老板 原声版
V96596cn00620955,大兵保镖 原声版
V96596cn00620965,偶像有约 原声版
V96596cn00620933,塔拉星球之战 原声版
V96596cn00620929,冰海沉船 原声版
V96596cn00620976,血溅十三号警署 原声版
V96596cn00620980,蜡笔小新2008剧场版-风起云涌的金矛勇 原声版
V96596cn00620982,亲亲老爸 原声版
V96596cn00620927,蜡笔小新1999剧场版-爆发！温泉激烈大决战 原声版
V96596cn00620970,死寂 原声版
V96596cn00620967,蜡笔小新2002剧场版-壮烈！战国大会战 原声版
V96596cn00621136,伊丽莎白2：黄金时代 原声版
V96596cn00620966,蜡笔小新2013剧场版-超级美味B级美食大逃亡 原声版
V96596cn00620930,蜡笔小新2012剧场版-我和我的宇宙公主 原声版
V96596cn00621033,真情假爱 原声版
V96596cn00620953,蜡笔小新1996剧场版-搞怪游乐园大冒险 原声版
V96596cn00620963,蜡笔小新1995剧场版-云黑斋的野心 原声版
V96596cn00620931,蜡笔小新1994剧场版-布里布里王国的宝藏 原声版
V96596cn00628974,蜡笔小新1993剧场版-动感超人VS高衩魔 原声版
V96596cn00629047,追逐繁星的孩子 原声版
V96596cn00620943,死亡之影 原声版
V96596cn00628967,飞行日志
V96596cn00639822,最伟大的?原声版
V96596cn00639816,荒岛惊魂?原声版
V96596cn00639817,圣诞兔子?原声版
V96596cn00633531,因父之名?原声版
V96596cn00633724,大话王?原声版
V96596cn00633726,伊丽莎白?原声版
V96596cn00633917,心灵访客?原声版
V96596cn00633915,绝代双骄?国语版
V96596cn00633914,光辉岁月?原声版
V96596cn00633908,岁月无声
V96596cn00633912,非常嫌疑犯?原声版
V96596cn00633909,最后的城堡?原声版
V96596cn00633913,最后的假期?原声版
V96596cn00636237,魔鬼的交易 原声版
V96596cn00636359,五月的四天 原声版
V96596cn00636469,相伴永远
V96596cn00636259,比海更深 原声版
V96596cn00636305,寒枝雀静 中文版
V96596cn00636258,汉娜·阿伦特 原声版
V96596cn00636389,利维坦 原声版
V96596cn00636296,修女伊达 原声版
V96596cn00634178,丛林大反攻4 原声版
V96596cn00639819,血域燃烧 原声版
V96596cn00639825,帝国劫案?原声版
V96596cn00639824,极速冰锋?原声版
V96596cn00639826,突袭?原声版
V96596cn00639815,噬人鲨大战食人鳄?原声版
V96596cn00639818,流星的启示?原声版
V96596cn00639820,战略特勤组?原声版
V96596cn00639809,怀孕风波?原声版
V96596cn00639811,白色婚礼?原声版
V96596cn00639808,梅林与龙之战?原声版
V96596cn00639814,战争公司?原声版
V96596cn00633718,恋战冲绳?国语版
V96596cn00633725,像小强一样活着
V96596cn00633911,花木兰?国语版
V96596cn00633916,飞天
V96596cn00632754,好景当前
V96596cn00642574,公主日记
V96596cn00642575,我们拥有夜晚
V96596cn00632753,大师哈罗德与男孩
V96596cn00642576,桃色交易
V96596cn00642572,原木之森
V96596cn00642573,复制贝多芬
V96596cn00653516,妈妈咪呀2 
V96596cn00653470,只羡鸳鸯不羡仙
V96596cn00653667,香港大营救
V96596cn00654086,笑傲江湖 国语版
V96596cn00654200,我不是药神
V96596cn00654465,盗马记 国语版
V96596cn00654535,蚁人2：黄蜂女现身 原声版
V96596cn00654512,蚁人2：黄蜂女现身 国语版
V96596cn00658136,快把我哥带走
V96596cn00658134,大师兄
V96596cn00660717,阿尔法狼伴归途 国语版
V96596cn00660721,阿尔法狼伴归途 原声版
V96596cn00657572,情定博格达
V96596cn00657570,邱少云
V96596cn00657586,赛车手
V96596cn00657579,三边红日
V96596cn00657597,丧门神鲍旭
V96596cn00657602,山东兄弟
V96596cn00657576,山路弯弯
V96596cn00657630,闪婚总动员
V96596cn00657629,少林达摩剑
V96596cn00657634,十八亿红线
V96596cn00657637,时速72 国语版
V96596cn00658250,岁月旅途
V96596cn00657633,太行骄子
V96596cn00657635,天各一方 国语版
V96596cn00657632,天黑请睁眼
V96596cn00657640,王家坝
V96596cn00657641,尉迟恭
V96596cn00657638,嗡鸣 原声版
V96596cn00657642,我想长大
V96596cn00657636,我要回家
V96596cn00657656,掘金之旅 国语版
V96596cn00657655,无罪杀手 国语版
V96596cn00657643,雾江奇案
V96596cn00657644,夏至 国语版
V96596cn00657651,肖开提的假期
V96596cn00657650,小锅盖娶亲
V96596cn00657658,幸福在歌唱
V96596cn00657645,家庭医生 国语版
V96596cn00657659,一生有你
V96596cn00657646,战国无双SP真田之章 原声版
V96596cn00657657,阴天爱晴
V96596cn00657652,明星少女养成记 原声版
V96596cn00657647,真情来电
V96596cn00657654,中原女警
V96596cn00657648,坠楼迷案
V96596cn00657653,女飞人
V96596cn00656292,白莲邪神
V96596cn00656301,行规
V96596cn00656296,困兽
V96596cn00656300,玩命
V96596cn00421245,加勒比海盗2聚魂棺 原声版
V96596cn00656305,金星小姐
V96596cn00652292,光荣之路 原声版
V96596cn00371133,记忆裂痕 原声版
V96596cn00656294,演员龟冈拓次 原声版
V96596cn00371329,警察游戏 原声版
V96596cn00209157,诺亚方舟漂流记 国语版
V96596cn00371180,海贼王之追寻草帽 原声版
V96596cn00195419,铠甲勇士捕王 国语版
V96596cn00371192,丐帮传奇 国语版
V96596cn00370113,海浪 原声版
V96596cn00656304,一万公里的约定
V96596cn00371172,尘封的抗战记忆 国语版
V96596cn00371343,末世恐惧症 国语版
V96596cn00370058,奔跑吧人生 原声版
V96596cn00639217,碟中谍4：幽灵协议 原声版
V96596cn00639821,流浪的尤莱克 原声版
V96596cn00638215,芬妮的旅程 原声版
V96596cn00636607,飞狗巴迪 原声版
V96596cn00636508,飞狗巴迪2：金牌接球员 原声版
V96596cn00636612,飞狗巴迪3：飞狗家族 原声版
V96596cn00636503,飞狗巴迪4：第七局获胜 原声版
V96596cn00636576,飞狗巴迪5：排球健将 原声版
V96596cn00636583,AKB48心程纪实2：受伤过后再追梦 原声版
V96596cn00636609,亲爱的白人们 原声版
V96596cn00636502,六人晚餐
V96596cn00636506,少女小渔 原声版
V96596cn00636553,尘世女王 原声版
V96596cn00636606,怒火保镖 原声版
V96596cn00636547,恶人 原声版
V96596cn00636540,我这样过了一生 国语版
V96596cn00636500,破碎之城 原声版
V96596cn00636523,硬核大战 原声版
V96596cn00636614,青少年哪吒 国语版
V96596cn00636593,鬼宿舍 原声版
V96596cn00636591,魔力月光 原声版
V96596cn00636572,副作用 原声版
V96596cn00636615,意外的幸运签 原声版
V96596cn00638920,童年往事 原声版
V96596cn00636495,无理之人 原声版
V96596cn00636501,月光下我记得 国语版
V96596cn00638639,犬饲先生养狗记 原声版
V96596cn00636473,独自等待
V96596cn00636582,迷镇凶案 原声版
V96596cn00636468,销售奇姬 国语版
V96596cn00636453,过年
V96596cn00636292,将爱放逐 原声版
V96596cn00639256,九层妖塔
V96596cn00639827,海盗风云 原声版
V96596cn00639802,公主的独角兽 原声版
V96596cn00636481,猛犬摔跤王 原声版
V96596cn00636509,别碰我的童年
V96596cn00650446,超人总动员2 原声版
V96596cn00650445,超人总动员2 国语版
V96596cn00656311,李家大院
V96596cn00656299,良辰吉日
V96596cn00656312,猎头华尔兹
V96596cn00656306,领袖情怀
V96596cn00656315,留守姐妹
V96596cn00656386,龙城风云
V96596cn00656385,龙武士
V96596cn00656384,洛阳水席
V96596cn00656383,落跑少女
V96596cn00656381,吕梁铁骨
V96596cn00656380,马村来了位朱警官
V96596cn00656387,马青霞
V96596cn00656389,蚂蚁很忙
V96596cn00656388,盲区
V96596cn00656390,没羽箭张清
V96596cn00656392,美丽村官
V96596cn00656391,美女如云
V96596cn00656394,梦回三江
V96596cn00657447,渑池会
V96596cn00657454,民警老周的12小时
V96596cn00657398,末路
V96596cn00657451,那年初夏
V96596cn00657449,娜娃与扎朵
V96596cn00657466,奶爸难当 国语版
V96596cn00657425,南风中的微笑
V96596cn00657525,南官河边的女人
V96596cn00657485,南泥湾
V96596cn00657512,你也很丑 原声版
V96596cn00657573,诺言的夏天
V96596cn00657475,女人河
V96596cn00657468,女刑警之月夜
V96596cn00657437,炮兵司令朱瑞
V96596cn00657480,霹雳火秦明
V96596cn00657575,疲惫不堪
V96596cn00657472,葡峰山下小村官
V96596cn00657596,七色太阳花
V96596cn00657482,强壮的爸爸
V96596cn00657448,敲天堂之门
V96596cn00658249,清风碑
V96596cn00657600,清水湾
V96596cn00371184,诡异录之锁龙井 国语版
V96596cn00656318,二麻租媳妇
V96596cn00656297,摩纳哥王妃 原声版
V96596cn00149002,浪漫天降 国语版
V96596cn00656319,鸡飞狗跳
V96596cn00655525,老男人 国语版
V96596cn00655538,特使 国语版
V96596cn00650189,雷神 原声版
V96596cn00649176,永春白鹤拳之擎天画卷
V96596cn00649171,功夫战斗机
V96596cn00648883,双截棍
V96596cn00648877,白宫沦陷 原声版
V96596cn00647770,最高通缉 原声版
V96596cn00649189,森林孤影
V96596cn00648794,山鼓声声
V96596cn00649167,麦积山的呼唤
V96596cn00647774,成为莱德伍德 原声版
V96596cn00647915,蓝鸟 原声版
V96596cn00647863,乌托邦七日 原声版
V96596cn00647914,X射线营地 原声版
V96596cn00649172,血彩
V96596cn00649165,猎仇者
V96596cn00649174,禁忌游戏之迷藏
V96596cn00649164,青魇
V96596cn00648809,惊魂游戏
V96596cn00647753,坏女孩 原声版
V96596cn00649166,我们毕业的夏天
V96596cn00648875,求爱嫁期
V96596cn00649138,万年飘香
V96596cn00649168,爱来不来
V96596cn00649175,今年一定要嫁出去
V96596cn00648855,幸福额度
V96596cn00647764,甜蜜湾之恋 原声版
V96596cn00647749,回头遇到爱 原声版
V96596cn00648803,跟踪孔令学
V96596cn00648559,巴尼汤姆森传奇 原声版
V96596cn00647762,保罗一家 原声版
V96596cn00647751,小球遇到大人生 原声版
V96596cn00647861,再见完美结局 原声版
V96596cn00647843,去看北极光 原声版
V96596cn00647840,床垫里的百万欧元 原声版
V96596cn00652405,城市之光 原声版
V96596cn00652108,摩登时代 原声版
V96596cn00652577,大独裁者 原声版
